Message Name,User ID,Sequence Number,UL Latency,Processing Time,Total Latency,Delay Budget
Offloaded Data,0,1,0.8498633758179291,5.5898955686235166,6.5298633758179285,100.0
Offloaded Data,1,1,0.7824166878345054,5.737324075918189,6.582416687834505,100.0
Offloaded Data,2,1,1.1074811424665956,5.68642934314648,6.8274811424665955,100.0
Offloaded Data,3,1,1.8912295583571292,5.62640534234648,7.561229558357129,100.0
Offloaded Data,22,1,2.295821965204731,5.5664053423464805,7.905821965204731,100.0
Offloaded Data,5,1,3.086457448395062,5.70640534234648,8.836457448395063,100.0
Offloaded Data,42,1,1.2580295304981741,5.70730007511819,7.038029530498174,100.0
Offloaded Data,43,1,0.683297879976945,5.28642934314648,6.003297879976945,100.0
Offloaded Data,44,1,0.9465525457855382,5.655053323258672,6.706552545785538,100.0
Offloaded Data,45,1,1.9589553175144914,5.702697465534621,7.728955317514492,100.0
Offloaded Data,10,1,1.0452210551796077,5.787324075918189,6.895221055179608,100.0
Offloaded Data,11,1,2.6161161419889063,5.58730007511819,8.276116141988906,100.0
Offloaded Data,48,1,1.3691480965316156,5.4293360315194565,6.879148096531615,100.0
Offloaded Data,31,1,1.80054091985949,5.79640534234648,7.64054091985949,100.0
Offloaded Data,14,1,2.507832963147664,5.262697465534622,7.8378329631476635,100.0
Offloaded Data,33,1,2.4631872087017093,5.64640534234648,8.15318720870171,100.0
Offloaded Data,16,1,0.6299610951561808,5.227324075918189,5.9199610951561805,100.0
Offloaded Data,35,1,0.8619452549609866,5.625053323258673,6.5919452549609865,100.0
Offloaded Data,18,1,1.1763366900719439,9.412890649910818,10.696336690071943,100.0
Offloaded Data,19,1,1.5821093673949689,9.647324075918188,11.292109367394968,100.0
Offloaded Data,20,1,1.1671966369661464,9.647324075918188,10.877196636966147,100.0
Offloaded Data,21,1,0.6521461302980327,9.422890649910817,10.182146130298031,100.0
Offloaded Data,4,1,1.7696582763019155,9.132697465534621,10.969658276301915,100.0
Offloaded Data,41,1,0.9916156139738396,9.282697465534621,10.34161561397384,100.0
Offloaded Data,6,1,2.1640114348476795,9.299336031519456,11.544011434847679,100.0
Offloaded Data,25,1,2.773420461683647,8.992697465534622,11.833420461683648,100.0
Offloaded Data,26,1,1.691901916335567,9.022866649110819,10.831901916335568,100.0
Offloaded Data,27,1,1.6950553653898663,9.65730007511819,11.425055365389866,100.0
Offloaded Data,28,1,1.4492226842281284,9.442697465534621,10.959222684228129,100.0
Offloaded Data,47,1,2.5330806126690164,8.949336031519456,11.563080612669015,100.0
Offloaded Data,12,1,1.8443796998574755,9.082866649110818,11.044379699857474,100.0
Offloaded Data,49,1,0.40635873140638634,9.275053323258671,9.786358731406388,100.0
Offloaded Data,32,1,1.0853999060239952,8.769179835610004,10.025399906023994,100.0
Offloaded Data,15,1,0.5670999995877187,8.939895568623516,9.597099999587718,100.0
Offloaded Data,34,1,1.9436195648087926,8.409179835610004,10.523619564808792,100.0
Offloaded Data,17,1,0.5487777009762729,9.472218719092432,10.158777700976273,100.0
Offloaded Data,36,1,2.576353256038368,13.122866649110819,15.816353256038369,100.0
Offloaded Data,37,1,1.733158055361217,13.320265003321204,15.173158055361217,100.0
Offloaded Data,38,1,1.5535925426073345,13.550265003321204,15.223592542607335,100.0
